8963,110
8964,110
8978,32
8987,57
8988,57
8989,57
8993,78
8994,87
8995,87
8996,87
8997,20
9008,19
9013,19
9016,320
9017,105
9021,600
9022,600
9023,600
9024,600
9026,14
9027,12
9028,14
9029,44
9030,38
9031,52
9032,100
9033,100
9034,100
9035,1000
9036,1000
9037,1000
9038,1000
9040,14
9041,12
9042,14
9043,44
9044,38
9045,52
9046,100
9047,100
9048,100
9049,300
9050,1000
9051,14
9118,2000
9181,74
9182,105
9183,105
9184,105
9185,105
9186,105
9187,105
9188,105
9189,105
9246,300
9247,320
9248,300
9249,320
9258,520
9282,60
9283,75
9284,75
9285,75
9286,75
9287,170
9288,170
9290,600
9291,600
9293,300
9295,360
9296,360
9416,3200
9417,3200
9418,3200
9419,3200
9420,3200
9421,3200
9422,3200
9424,3200
9425,2400
9426,2400
9427,2400
9428,2400
9429,2400
9430,2400
9431,2400
9432,2400
9433,2400
9435,200
9436,200
9438,200
9439,200
9441,200
9442,200
9444,200
9445,200
9446,10
9447,10
9448,10
9449,10
9450,10
9451,10
9452,80
9453,40
9454,20
9455,20
9460,2400
9465,184
9466,20
9467,20
9468,55
9469,55
9470,10
9483,3
9488,3
9502,105
9503,105
9560,209
9561,217
9562,217
9563,217
9564,217
9567,750
9568,750
9569,750
9570,750
9571,750
9573,5
9609,10
9612,55
9613,75
9614,150
9615,150
9616,150
9617,150
9632,750
9635,20
9727,85
9728,85
9729,85
9730,85
9731,60
9732,60
9733,60
9734,60
9735,90
9736,90
9737,90
9738,90
9739,90
9740,90
9741,90
9742,90
9756,150
9757,150
9758,150
9759,150
9760,150
9761,150
9762,150
9763,150
10374,35
10375,35
10376,35
10393,22
10394,22
10395,22
10397,195
10398,290
10399,290
10400,590
10402,750
10435,40
10436,40
10492,320
10493,100
10494,3
10495,3
10496,3
10497,3
10506,100
10522,80
10523,50
10524,50
10525,80
10526,80
10531,1500
10532,1500
10533,80
10534,50
10535,50
10536,80
10537,80
10541,5
10544,50
10545,50
10589,130
10591,28
10592,28
10623,350
10624,90
10654,40
10665,40
10666,40
10689,94
10690,94
10691,60
10692,60
10693,40
10694,40
10695,25
10696,25
10717,17
10718,17
10719,17
10720,17
10721,17
10722,65
10728,7
10768,3400
10772,6000
10774,2
10775,2
10776,2
10777,3
10778,3
10779,3
10780,2
10781,2
10782,2
10783,3
10784,3
10785,3
10786,1440
10787,1440
10788,1440
10789,1440
10791,11
10792,11
10793,11
10794,22
10795,22
10796,22
10797,11
10798,11
10799,11
10800,22
10801,22
10802,22
10803,400
10804,400
10805,400
10806,400
10807,2500
10808,2500
10809,2500
10810,2500
10812,1280
10813,2400
10814,2000
10820,64
10821,120
10822,3500
10828,100
10829,120
10830,1200
10831,1200
10832,1200
10833,1600
10834,1600
10835,2400
10836,2400
10844,30
10847,2000
10848,2000
10849,2000
10850,3500
10851,3500
10852,3500
10853,3500
10858,11
10859,11
10860,11
10862,200
10864,2240
10865,2240
10867,4000
10868,4000
10888,8
10936,260
10938,260
10940,120
10941,120
10947,60
10953,450
10954,450
10955,450
10956,450
10957,12
10958,12
10984,18
10985,18
10986,24
10987,18
10988,20
10989,80
11053,7
11054,7
11057,7
11058,7
11063,27
11064,27
11065,27
11066,8
11067,12
11068,25
11069,30
11071,22
11072,22
11073,86
11074,22
11075,86
11076,22
11077,86
11078,22
11079,86
11080,22
11081,86
11082,22
11083,86
11084,22
11085,86
11086,22
11087,86
11088,80
11092,22
11093,86
11094,22
11095,86
11096,22
11097,86
11098,22
11099,86
11100,22
11101,86
11102,22
11103,86
11104,22
11105,86
11106,22
11107,86
11109,80
11110,70
11111,50
11153,3200
11154,3200
11155,3200
11175,60
11176,100
11192,360
11193,10
11198,86
11199,800
11200,800
11201,800
11202,800
11203,800
11204,800
11205,800
11206,800
11207,800
11208,800
11209,800
11210,800
11211,800
11227,25
11238,105
11239,150
11240,205
11241,75
11242,75
11243,75
11244,75
11245,75
11246,1250
11268,30
11269,50
11270,80
11271,120
11272,160
11273,200
11274,50
11275,80
11278,3400
11279,3400
11280,3400
11281,3400
11282,3400
11283,500
11284,500
11285,500
11286,500
11290,100
11291,110
11292,125
11293,125
11294,150
11298,120
11299,160
11300,200
11418,50
11419,50
11420,100
11421,100
11422,200
11423,200
11424,400
11425,400
11462,50
11463,35
11482,600
11483,600
11484,5
11485,20
11492,480
11508,120
11529,180
11581,62
11582,62
11583,27
11584,27
11585,27
11586,10
11697,12
11705,30
11709,25
11710,30
11711,20
11712,30
11713,35
11714,25
11715,40
11716,8
11717,20
11718,2
11719,150
11721,80
11723,10
11724,40
11725,40
11726,40
11727,30
11728,35
11729,35
11730,580
11732,580
11751,260
11753,140
11754,140
11755,4500
11756,140
11757,140
11758,4500
11761,880
11762,880
11763,880
11764,880
11778,380
11779,380
11780,380
11781,10
11789,400
11790,400
11791,400
11792,400
11793,400
11794,400
11795,400
11796,400
11797,70
11798,70
11799,70
11892,52
11901,57
11902,52
11911,22
11912,22
11913,22
11914,22
11915,22
11916,22
11917,22
11918,12
11919,12
11920,12
11921,12
11922,22
11923,22
11924,22
11925,20
11926,20
11927,20
11928,20
11929,20
11930,57
11931,57
11932,57
11933,57
11934,82
11935,82
11936,52
11937,22
11938,22
11939,22
11942,22
11943,22
11944,22
11945,22
11946,22
11947,22
11948,52
11949,52
11950,52
11951,55
11952,42
11953,42
11954,39
11955,39
11956,39
11976,25
11989,75
11990,73
11992,450
11993,150
11994,150
11998,515
11999,64
12000,5
12001,5
12003,25
12004,15
12019,25
12020,25
12021,25
12022,25
12023,25
12024,25
12025,170
12026,170
12027,170
12047,160
12049,25
12054,170
12055,170
12056,170
12057,170
12058,170
12059,170
12062,400
12063,550
12073,550
12074,550
12075,75
12076,550
12077,850
12078,850
12079,75
12080,850
12081,550
12082,850
12084,6
12092,25
12093,25
12094,25
12095,25
12107,30
12108,30
12166,1697
12167,1697
12191,1697
12192,1697
12193,330
12194,330
12195,330
12196,330
12204,900
12205,900
12206,660
12207,660
12214,900
12215,720
12219,720
12223,700
12224,500
12228,500
12248,100
12254,25
12262,240
12263,240
12268,40
12269,40
12270,40
12271,40
12272,50
12273,50
12274,50
12275,40
12276,40
12277,40
12278,50
12279,40
12280,50
12281,40
12282,40
12283,40
12284,40
12285,50
12286,50
12287,50
12288,100
12289,40
12290,50
12300,450
12301,450
12328,200
12329,200
12330,1
12331,200
12332,200
12333,200
12334,30
12335,5
12336,100
12337,100
12353,1
12354,1
12360,100
12361,80
12362,100
12363,80
12364,100
12365,80
12366,30
12369,20
12370,20
12372,50
12373,180
12374,25
12376,40
12377,25
12378,70
12379,25
12385,157
12386,157
12387,87
12388,87
12389,79
12390,79
12391,20
12392,120
12393,50
12394,120
12425,500
12426,700
12429,40
12430,40
12431,40
12432,40
12433,50
12434,50
12435,50
12439,750
12440,250
12441,750
12442,750
12443,350
12444,1000
12445,500
12446,1000
12447,200
12448,320
12449,320
12450,320
12451,750
12452,750
12453,750
12454,750
12455,750
12456,500
12457,500
12458,500
12459,500
12460,800
12461,800
12464,320
12465,440
12490,200
12491,150
12492,150
12493,150
12494,150
12495,150
12496,150
12497,150
12498,150
12499,200
12500,200
12501,200
12502,200
12503,200
12504,200
12538,55
12539,60
12540,61
12542,220
12561,77
12562,142
12563,187
12564,276
12565,255
12566,780
12567,175
12568,435
12569,615
12570,285
12571,330
12572,130
12573,250
12574,380
12575,300
12576,405
12577,360
12578,270
12579,270
12580,825
12581,600
12582,480
12583,292
12584,480
12585,480
12586,945
12588,1125
12596,600
12720,75
12721,75
12722,75
12723,75
12724,75
12725,75
12726,75
12727,75
12728,75
12729,75
12730,75
12731,75
12732,75
12733,75
12734,75
12735,75
12736,75
12738,75
12739,75
12755,75
12757,75
12758,75
12761,75
12763,75
12764,75
12810,125
12811,125
12812,225
12813,225
12814,50
12815,50
12816,48
12817,220
12818,250
12819,125
12821,1500
12825,1
12833,10
12844,60
12845,60
12846,60
12847,60
12848,35
12849,35
12850,35
12851,5
12852,5
12853,5
12879,100
12916,100
12918,25
12919,25
12920,25
12921,25
12922,25
12923,25
12957,1
12976,80
12977,40
12978,80
12979,80
13001,17
13002,6
13004,20
13006,19
13011,500
13012,500
13013,500
13021,100
13029,75
13030,52
13031,65
13032,65
13033,100
13100,22
13101,22
13102,22
13103,22
13104,22
13105,22
13106,22
13107,22
13108,22
13109,22
13114,52
13115,52
13116,52
13117,52
13118,52
13119,52
13139,2
13282,8
13283,27
13284,27
13285,27
13286,27
13287,27
13288,27
13289,27
13290,27
13291,17
13292,17
13293,17
13294,17
13295,17
13296,17
13463,90
13464,90
13465,80
13466,80
13467,80
13468,80
13469,80
13470,80
13476,54
13477,54
13478,54
13479,54
13480,90
13481,90
13482,450
13483,30
13484,30
13489,30
13490,35
13491,35
13492,40
13493,40
13495,17
13496,17
13497,17
13498,17
13499,17
13500,17
13501,17
13502,35
13503,35
13504,35
13514,275
13515,275
13528,750
13529,750
13530,750
13531,85
13532,85
13533,85
13534,85
13535,110
13536,110
13537,150
13599,600
13600,600
13601,600
13602,600
13656,1000
13657,750
13658,1500
13659,500
13660,1000
13661,2000
13662,750
13663,1500
13664,1500
13666,60
13667,100
13668,1020
13671,58
13673,58
13675,58
13680,350
13685,520
13686,400
13728,120
13732,25
13733,25
13734,25
13735,25
13736,25
13737,25
13738,50
13739,50
13740,50
13741,50
13742,50
13743,50
13744,80
13745,80
13746,80
13747,80
13748,80
13749,80
13750,80
13751,80
13773,35
13774,35
13775,55
13776,55
13777,40
13778,40
13784,250
13785,250
13787,120
13788,120
13789,60
13790,60
13791,60
13792,60
13795,245
13796,70
13797,70
13798,65
13799,140
13800,22
13801,22
13802,59
13812,100
13813,10
13814,240
13815,240
13824,60
13968,5
13986,22
13987,22
13988,22
13989,22
13990,22
13991,22
13992,22
13993,22
13994,22
13995,22
14009,2500
14010,2500
14011,2500
14012,2500
14013,2500
14014,300
14015,300
14017,250
14031,60
14042,8
14043,19
14103,105
14104,105
14105,50
14106,50
14113,95
14114,95
14115,95
14116,95
14117,95
14118,95
14119,95
14120,95
14121,95
14122,95
14125,150
14126,40
14132,600
14135,10
14136,10
14137,20
14138,8
14139,8
14146,190
14147,600
14150,40
14151,40
14176,2500
14179,140
14180,400
14222,19
14268,126
14313,600
14318,600
14331,380
14332,380
14362,180
14363,180
14407,40
14408,40
14420,160
14421,160
14422,60
14423,27
14426,30
14427,30
14428,30
14430,75
14510,30
14511,100
14512,85
14520,330
14545,40
14546,40
14547,40
14663,22
14664,22
14665,22
14666,22
14667,22
14668,22
14669,22
14670,22
14702,135
14703,190
14704,250
14706,100
14707,650
14708,650
14709,650
14716,22
14717,22
14718,22
14719,22
14720,22
14721,22
14722,22
14723,22
14852,75
14853,75
14854,75
14855,75
14856,75
14857,110
14858,110
14859,280
14860,400
14887,22
14888,22
14889,22
14890,22
14916,6
14920,7
14921,7
14922,230
14933,38
14934,38
14935,38
14936,38
14937,38
14938,10
14940,2
15009,110
15010,400
15021,38
15022,38
15023,38
15024,38
15025,180
15034,100
15163,1
15164,25
15165,90
15166,120
15167,120
15168,130
15169,110
15170,75
15171,140
15175,315
15194,81
15196,125
15198,174
15200,243
15202,187
15204,370
15206,150
15208,177
15210,231
15212,311
15214,55
15216,83
15218,106
15220,194
15222,72
15224,135
15226,79
15228,22
15230,59
15232,59
15234,45
15237,750
15430,18
15431,18
15432,18
15436,20
15437,30
15438,30
15439,30
15440,3
15441,45
15451,100
15455,50
15456,35
15457,150
15458,45
15497,180
15498,180
15499,160
15500,150
15501,220
15502,400
15503,400
15504,340
15547,1000
15548,1000
15549,500
15550,1000
15551,750
15552,750
15553,750
15554,750
15555,1000
15556,750
15557,200
15558,35
15559,35
15560,35
15561,35
15562,35
15563,35
15564,500
15566,800
15568,800
15576,225
15610,190
15626,58
15627,58
15628,750
15629,750
15677,100
15678,100
15679,100
15680,100
15681,100
15682,100
15683,150
15684,150
15742,1500
15743,30
15756,10
15757,90
15759,50
15760,81
15765,345
15766,345
15767,345
15768,345
15769,345
15770,345
16204,3000
16212,1100
16223,10
16224,10
16225,10
16226,50
16229,81
16230,81
16231,81
16232,81
16233,200
