13798,Fire,100
13799,Fire,50
13800,Fire,50
13801,Fire,50
13802,Fire,100
13968,Fire,20
14009,Earth,60
14010,Earth,60
14011,Earth,60
14012,Earth,60
14013,Earth,60
14014,Earth,60
14015,Earth,60
14017,Earth,60
14031,Fire,50
14042,Air,35
14103,Fire,50
14104,Fire,50
14105,Fire,50
14106,Fire,50
14113,Fire,50
14114,Fire,50
14115,Fire,50
14116,Fire,50
14117,Fire,50
14118,Fire,50
14119,Fire,50
14120,Fire,50
14121,Fire,50
14122,Fire,50
14126,Fire,50
14135,Fire,50
14136,Fire,50
14147,Fire,50
14150,Water,100
14151,Fire,100
14176,Water,50
14180,Water,15
14313,Earth,30
14318,Earth,30
14420,Air,15
14421,Air,15
14422,Fire,50
14423,Earth,25
14426,Air,35
14427,Air,35
14428,Air,35
14511,Water,50
14512,Fire,30
14520,Fire,30
14545,Fire,10
14546,Fire,10
14547,Fire,10
14702,Fire,30
14703,Fire,30
14704,Fire,30
14706,Fire,30
14857,Air,50
14858,Air,50
14859,Air,50
14860,Air,50
14922,Fire,100
14938,Air,20
14940,Fire,25
15009,Air,50
15010,Air,50
15025,Fire,50
15165,Fire,50
15166,Earth,35
15167,Earth,40
15168,Fire,100
15169,Earth,20
15175,Earth,50
15206,Earth,50
15208,Earth,50
15210,Earth,50
15212,Earth,50
15440,Fire,40
15500,Water,50
15501,Earth,30
15504,Water,50
15549,Air,65
15551,Earth,50
15552,Earth,50
15553,Fire,50
15555,Water,50
15557,Water,40
15558,Fire,50
15559,Air,40
15560,Fire,50
15561,Fire,50
15612,Water,40
15626,Earth,25
15627,Earth,25
15628,Earth,25
15629,Earth,25
15742,Fire,80
15756,Fire,40
15757,Air,40
16223,Fire,40
16224,Fire,40
16225,Fire,40
16226,Air,25
16296,Earth,50
16297,Earth,50
16305,Earth,15
16307,Earth,15
16309,Earth,15
16311,Earth,15
16330,Fire,50
16331,Fire,50
16332,Fire,50
16344,Earth,5
